2010-03-16,Körte,148,,580,,298,,650,,360,,580,,398,,680,,198,,698,
2010-03-16,Szőlő,398,,1200,,780,,1200,,980,,1200,,598,,1180,,580,,1200,
2010-03-16,Sárgadinnye,750,,980,,,,,,,780,,,,599,,,300,,648,
2010-03-16,Ringló,980,,1200,,,,,,,,,,,,,,,,,
2010-03-16,Citrom,149,,500,,,398,,,380,,450,,399,,598,,298,,598,
2010-03-16,Narancs,149,,500,,148,,248,,128,,400,,198,,398,,98,,448,
2010-03-16,Mandarin,298,,600,,298,,499,,480,,580,,398,,598,,248,,648,
2010-03-16,Banán,298,,400,,,298,,,330,,400,,298,,398,,248,,398,
2010-03-16,Sertéscomb,898,,1090,,938,,1140,,960,,1300,,990,,1050,,1000,,1300,
2010-03-16,Sertéskaraj,999,,1200,,1098,,1198,,1020,,1400,,1090,,1199,,998,,1400,
2010-03-16,Sertéslapocka,898,,1049,,938,,1140,,960,,1150,,990,,1020,,1000,,1300,
2010-03-16,Csirkecomb,580,,780,,568,,835,,600,,650,,499,,749,,580,,960,
2010-03-16,Csirkemell,749,,900,,948,,1360,,800,,1250,,899,,1100,,798,,1290,
2010-03-16,Marhafelsál,1680,,1790,,1598,,1800,,1700,,1980,,,1950,,,1750,,1800,
2010-03-19,Sárgarépa,98,,248,,198,,300,,170,,200,,248,,298,,168,,300,
2010-03-19,Gyökér,199,,980,,498,,1000,,300,,680,,598,,880,,380,,750,
2010-03-19,Zeller(csomó),200,,498,,200,,400,,300,,400,,368,,398,,150,,200,
2010-03-19,Burgonya,80,,130,,50,,180,,98,,250,,98,,198,,68,,250,
2010-03-19,Vöröshagyma,139,,200,,168,,300,,128,,200,,168,,198,,100,,200,
2010-03-19,Paradicsom,198,,1180,,480,,1200,,500,,1280,,480,,980,,200,,980,
2010-03-19,Paprika,299,,1200,,598,,1200,,580,,980,,298,,1100,,98,,980,
2010-03-19,Karfiol,448,,600,,498,,700,,480,,580,,,480498,,,198,,600,
2010-03-19,Karalábé (db),99,,200,,180,,250,,160,,180,,68,,198,,120,,200,
2010-03-19,Fejes káposzta,119,,280,,128,,400,,160,,180,,168,,180,,98,,200,
2010-03-19,Kelkáposzta,200,,340,,298,,400,,,240,,,268,,298,,198,,380,
2010-03-19,Fejes saláta (db),120,,240,,149,,300,,,200,,,,268,,,180,,250,
2010-03-19,Uborka,280,,698,,698,,850,,600,,680,,598,,880,,298,,800,
2010-03-19,Retek (csomó),30,,220,,69,,280,,150,,240,,50,,290,,60,,200,
2010-03-19,Spenót,298,,800,,500,,800,,600,,800,,498,,698,,480,,800,
2010-03-19,Zöldbab,1280,,1680,,,,,,,,,,,198,,,,,,
2010-03-19,Tök,148,,1400,,,1400,,,300,,400,,,198,,,,1200,,
2010-03-19,Gomba,298,,980,,398,,600,,360,,480,,480,,498,,398,,700,
2010-03-19,Alma,78,,300,,98,,350,,120,,400,,88,,380,,68,,300,
2010-03-19,Körte,239,,600,,298,,580,,360,,580,,198,,680,,98,,698,
2010-03-19,Szőlő,480,,1200,,688,,1200,,980,,1200,,498,,1380,,480,,1200,
2010-03-19,Földieper,580,,1800,,1298,,1950,,1500,,1600,,,1980,,,680,,1560,
2010-03-19,Málna,7840,,11200,,,,,,,,,,,,,,,10000,,
2010-03-19,Sárgadinnye,850,,980,,,,,,,,,,,,,,300,,648,
2010-03-19,Ringló,980,,1200,,,,,,,,,,,,,,,,,
2010-03-19,Citrom,160,,500,,,398,,,380,,450,,480,,598,,98,,598,
2010-03-19,Narancs,128,,500,,168,,248,,128,,400,,148,,398,,148,,448,
2010-03-19,Mandarin,199,,700,,298,,499,,560,,580,,298,,598,,248,,648,
2010-03-19,Banán,98,,398,,198,,298,,300,,370,,198,,398,,180,,398,
2010-03-19,Sertéscomb,898,,1050,,938,,1140,,960,,1300,,990,,1050,,1000,,1300,
2010-03-19,Sertéskaraj,950,,1199,,1098,,1198,,1020,,1400,,1090,,1199,,998,,1400,
2010-03-19,Sertéslapocka,898,,1050,,938,,1140,,960,,1150,,990,,1020,,1000,,1300,
2010-03-19,Csirkecomb,349,,749,,618,,895,,600,,650,,499,,749,,580,,960,
2010-03-19,Csirkemell,750,,900,,1020,,1360,,800,,1250,,899,,1100,,798,,1290,
2010-03-19,Marhalábszár,1099,,1590,,1498,,1758,,1600,,1890,,,1650,,,1350,,1800,
2010-03-19,Marhafelsál,1590,,1700,,1598,,1800,,1700,,1980,,,1950,,,1750,,1800,
2010-03-24,Sárgarépa,98,,248,,198,,300,,170,,200,,200,,298,,98,,300,
2010-03-24,Gyökér,280,,980,,398,,800,,300,,680,,600,,880,,360,,750,
2010-03-24,Zeller(csomó),200,,498,,298,,600,,300,,400,,300,,398,,200,,250,
2010-03-24,Burgonya,80,,150,,98,,180,,98,,250,,60,,198,,68,,250,
2010-03-24,Vöröshagyma,140,,198,,168,,300,,128,,200,,169,,260,,100,,200,
2010-03-24,Paradicsom,199,,980,,348,,1180,,500,,1280,,500,,980,,200,,980,
2010-03-24,Paprika,300,,1200,,398,,1200,,580,,980,,480,,600,,98,,998,
2010-03-24,Karfiol,498,,598,,498,,600,,,580,,,500,,680,,298,,500,
2010-03-24,Karalábé (db),99,,200,,198,,250,,160,,180,,150,,198,,60,,250,
2010-03-24,Fejes káposzta,119,,280,,128,,200,,160,,180,,130,,180,,98,,200,
2010-03-24,Kelkáposzta,198,,340,,298,,500,,,240,,,200,,298,,198,,300,
2010-03-24,Fejes saláta (db),120,,250,,149,,300,,200,,250,,220,,250,,160,,250,
2010-03-24,Uborka,199,,600,,698,,1000,,600,,680,,480,,580,,200,,798,
2010-03-24,Retek (csomó),30,,220,,49,,250,,240,,250,,130,,298,,,60180,,
2010-03-24,Sóska,650,,698,,680,,900,,,800,,,,498,,,480,,600,
2010-03-24,Spenót,298,,780,,980,,700,,,800,,,,498,,,340,,600,
2010-03-24,Tök,148,,1380,,,1400,,,1200,,1480,,,,,,,1200,,
2010-03-24,Gomba,300,,1000,,398,,600,,480,,780,,400,,500,,398,,700,
2010-03-24,Alma,78,,360,,118,,400,,120,,400,,100,,380,,50,,300,
2010-03-24,Körte,236,,600,,298,,580,,360,,580,,250,,680,,148,,700,
2010-03-24,Szőlő,399,,1000,,698,,1200,,980,,1200,,,1180,,,398,,1200,
2010-03-24,Földieper,580,,1600,,1298,,1950,,1400,,1600,,,1498,,,698,,1400,
2010-03-24,Málna,6800,,9600,,,,,,,,,,,,,,,8000,,
2010-03-24,Sárgadinnye,750,,980,,,,,,780,,980,,,1180,,,650,,900,
2010-03-24,Görögdinnye,598,,800,,,,,,,,,,,,,,,500,,
2010-03-24,Citrom,298,,500,,,398,,,380,,450,,400,,598,,260,,598,
2010-03-24,Narancs,148,,500,,168,,248,,128,,400,,250,,346,,128,,448,
2010-03-24,Mandarin,179,,980,,298,,499,,240,,580,,398,,598,,248,,648,
2010-03-24,Banán,98,,400,,198,,298,,300,,370,,300,,398,,180,,398,
2010-03-24,Sertéscomb,899,,1090,,938,,1140,,960,,1300,,990,,1050,,1000,,1300,
2010-03-24,Sertéskaraj,999,,1199,,1098,,1198,,1020,,1400,,1090,,1199,,1100,,1400,
2010-03-24,Sertéslapocka,899,,1048,,938,,1140,,960,,1150,,990,,1020,,1000,,1300,
2010-03-24,Csirkecomb,399,,749,,598,,895,,600,,650,,499,,749,,580,,960,
2010-03-24,Csirkemell,750,,900,,948,,1360,,800,,1250,,899,,1100,,798,,1290,
2010-03-24,Marhalábszár,1099,,1590,,1498,,1758,,1600,,1890,,,1650,,,1350,,1800,
2010-03-24,Marhafelsál,1590,,1698,,1598,,1798,,1700,,1980,,,1950,,,1750,,1800,
2010-03-30,Sárgarépa,148,,248,,148,,300,,170,,200,,198,,298,,100,,300,
2010-03-30,Gyökér,199,,980,,198,,800,,300,,680,,599,,880,,360,,600,
2010-03-30,Zeller(csomó),200,,498,,250,,300,,300,,400,,299,,399,,100,,300,
2010-03-30,Burgonya,48,,150,,98,,998,,98,,250,,,198,,,80,,220,
2010-03-30,Vöröshagyma,148,,200,,168,,250,,128,,200,,,198,,,100,,220,
2010-03-30,Paradicsom,199,,980,,398,,1200,,580,,1280,,248,,980,,400,,1000,
2010-03-30,Paprika,369,,1000,,698,,1180,,700,,980,,680,,1380,,300,,1200,
2010-03-30,Karfiol,269,,598,,498,,680,,200,,580,,,680,,,200,,500,
2010-03-30,Karalábé (db),98,,200,,180,,280,,160,,180,,128,,240,,60,,250,
2010-03-30,Fejes káposzta,142,,280,,128,,280,,160,,180,,129,,180,,100,,300,
2010-03-30,Kelkáposzta,199,,340,,298,,450,,,240,,,240,,398,,200,,400,
2010-03-30,Fejes saláta (db),50,,240,,179,,280,,200,,240,,198,,248,,50,,280,
2010-03-30,Uborka,99,,500,,498,,900,,480,,500,,498,,580,,200,,700,
2010-03-30,Retek (csomó),45,,220,,50,,250,,150,,250,,80,,299,,60,,180,
2010-03-30,Sóska,599,,680,,580,,700,,,1000,,,,,,,480,,800,
2010-03-30,Spenót,298,,600,,480,,700,,680,,800,,,498,,,340,,700,
2010-03-30,Zöldbab,1280,,1480,,,,,,,,,,,,,,,,,
2010-03-30,Tök,148,,498,,980,,1100,,,780,,,,,,,,1200,,
2010-03-30,Gomba,249,,980,,298,,600,,380,,480,,349,,498,,400,,700,
2010-03-30,Alma,80,,300,,98,,360,,120,,400,,100,,380,,70,,300,
2010-03-30,Körte,199,,580,,298,,700,,360,,580,,498,,580,,150,,700,
2010-03-30,Szőlő,598,,1200,,698,,1060,,980,,1200,,698,,1180,,580,,1200,
2010-03-30,Földieper,499,,1380,,680,,1950,,1200,,1300,,,980,,,980,,1200,
2010-03-30,Sárgadinnye,680,,980,,,,,,,980,,,980,,1180,,650,,900,
2010-03-30,Ringló,398,,1200,,,,,,,,,,,,,,,,,
2010-03-30,Citrom,198,,500,,,398,,,380,,450,,399,,598,,250,,600,
2010-03-30,Narancs,99,,500,,,160,,,200,,300,,148,,298,,100,,500,
2010-03-30,Mandarin,199,,980,,298,,348,,240,,580,,549,,598,,260,,650,
2010-03-30,Banán,298,,400,,228,,298,,300,,330,,248,,398,,200,,500,
2010-03-30,Sertéscomb,898,,1090,,938,,1140,,960,,1300,,990,,1050,,1000,,1300,
2010-03-30,Sertéskaraj,990,,1199,,1098,,1198,,1020,,1400,,1090,,1199,,998,,1400,
2010-03-30,Sertéslapocka,898,,950,,898,,1140,,960,,1150,,990,,1020,,1000,,1300,
2010-03-30,Csirkecomb,399,,750,,568,,895,,600,,650,,499,,749,,580,,960,
2010-03-30,Csirkemell,749,,900,,948,,1360,,800,,1250,,899,,1100,,798,,1290,
2010-03-30,Marhalábszár,1395,,1699,,1498,,1758,,1600,,1890,,,1650,,,1350,,1800,
2010-03-30,Marhafelsál,1480,,1699,,1598,,1798,,1700,,1980,,,1950,,,1750,,1800,
2010-04-02,Sárgarépa,128,,248,,198,,300,,170,,200,,198,,298,,98,,300,
2010-04-02,Gyökér,199,,980,,198,,1000,,300,,680,,599,,880,,98,,800,
2010-04-02,Gyökér(csomó),200,,550,,400,,600,,,,,,,,,,400,,500,
2010-04-02,Zeller(csomó),200,,498,,200,,400,,300,,400,,299,,399,,160,,250,
2010-04-02,Burgonya,80,,180,,98,,1100,,98,,250,,,198,,,78,,220,
2010-04-02,Vöröshagyma,148,,240,,198,,300,,128,,200,,,198,,,120,,200,
2010-04-02,Paradicsom,198,,1280,,398,,1800,,980,,1800,,248,,980,,298,,1200,
2010-04-02,Paprika,398,,1200,,648,,1800,,800,,1280,,680,,1380,,98,,1200,
2010-04-02,Karfiol,248,,450,,398,,598,,480,,580,,,680,,,198,,500,
2010-04-02,Karalábé (db),100,,200,,180,,250,,160,,180,,128,,240,,100,,250,
2010-04-02,Fejes káposzta,168,,498,,128,,600,,160,,180,,129,,180,,120,,200,
2010-04-02,Kelkáposzta,199,,320,,299,,400,,,240,,,240,,398,,198,,400,
2010-04-02,Fejes saláta (db),90,,240,,148,,300,,200,,240,,198,,248,,160,,250,
2010-04-02,Uborka,198,,680,,498,,680,,480,,580,,498,,580,,450,,700,
2010-04-02,Retek (csomó),50,,240,,48,,350,,70,,440,,80,,299,,40,,230,
2010-04-02,Sóska,398,,680,,550,,800,,660,,800,,,,,,480,,800,
2010-04-02,Spenót,250,,600,,480,,680,,680,,700,,,498,,,350,,800,
2010-04-02,Zöldbab,980,,1480,,,,,,,,,,,,,,,,,
2010-04-02,Tök,148,,598,,980,,1000,,780,,980,,,,,,,,,
2010-04-02,Gomba,198,,1000,,398,,498,,480,,780,,349,,498,,398,,700,
2010-04-02,Alma,48,,300,,49,,399,,120,,400,,100,,380,,98,,220,
2010-04-02,Körte,198,,580,,198,,680,,360,,580,,498,,580,,98,,698,
2010-04-02,Szőlő,398,,1220,,698,,1060,,980,,1200,,698,,1180,,598,,1200,
2010-04-02,Földieper,499,,1600,,680,,1950,,680,,1300,,,980,,,398,,1200,
2010-04-02,Málna,6800,,7840,,,,,,,,,,,,,,,10000,,
2010-04-02,Sárgadinnye,680,,980,,,,,,,880,,,980,,1180,,480,,900,
2010-04-02,Ringló,398,,1200,,,,,,,,,,,,,,,,,
2010-04-02,Citrom,198,,500,,398,,399,,380,,450,,399,,598,,198,,598,
2010-04-02,Narancs,99,,500,,168,,248,,200,,300,,148,,298,,128,,448,
2010-04-02,Mandarin,149,,980,,348,,499,,240,,580,,549,,598,,298,,648,
2010-04-02,Banán,298,,400,,298,,348,,300,,350,,248,,398,,240,,398,
2010-04-02,Sertéscomb,898,,1090,,938,,1140,,960,,1300,,990,,1050,,1000,,1300,
2010-04-02,Sertéskaraj,1098,,1299,,1099,,1198,,1020,,1400,,1090,,1199,,998,,1400,
2010-04-02,Sertéslapocka,898,,950,,938,,1140,,960,,1150,,990,,1020,,1000,,1300,
2010-04-02,Csirkecomb,399,,750,,669,,895,,600,,650,,499,,749,,580,,960,
2010-04-02,Csirkemell,749,,900,,995,,1360,,800,,1250,,899,,1100,,798,,1290,
2010-04-02,Marhalábszár,1390,,1600,,1298,,1680,,1600,,1890,,,1650,,,1350,,1800,
2010-04-02,Marhafelsál,1580,,1699,,1598,,1800,,1700,,1980,,,1950,,,1750,,1800,
2010-04-06,Sárgarépa,98,,248,,198,,300,,170,,200,,198,,298,,140,,300,
2010-04-06,Gyökér,250,,998,,298,,800,,300,,680,,499,,780,,480,,700,
2010-04-06,Zeller(csomó),299,,498,,298,,600,,300,,400,,299,,399,,200,,250,
2010-04-06,Burgonya,80,,140,,98,,180,,98,,250,,,198,,,98,,200,
2010-04-06,Vöröshagyma,149,,240,,198,,300,,128,,200,,,198,,,168,,220,
2010-04-06,Paradicsom,200,,1280,,398,,1180,,980,,1800,,248,,880,,398,,1200,
2010-04-06,Paprika,300,,1200,,648,,1180,,800,,1280,,480,,1070,,480,,1200,
2010-04-06,Karfiol,280,,498,,498,,700,,480,,580,,380,,680,,198,,500,
2010-04-06,Karalábé (db),80,,200,,148,,240,,160,,180,,128,,240,,70,,250,
2010-04-06,Fejes káposzta,140,,148,,128,,280,,160,,180,,129,,180,,98,,200,
2010-04-06,Kelkáposzta,198,,348,,348,,450,,240,,380,,240,,398,,198,,400,
2010-04-06,Fejes saláta (db),50,,240,,198,,300,,200,,240,,148,,248,,80,,200,
2010-04-06,Uborka,280,,498,,548,,600,,480,,580,,398,,580,,298,,700,
2010-04-06,Retek (csomó),55,,240,,49,,200,,68,,180,,80,,299,,70,,200,
2010-04-06,Sóska,499,,680,,700,,800,,500,,800,,,498,,,380,,480,
2010-04-06,Spenót,248,,600,,,600,,,400,,700,,,498,,,280,,500,
2010-04-06,Tök,148,,498,,,980,,,,980,,,,,,,800,,860,
2010-04-06,Gomba,249,,1000,,,398,,,480,,780,,349,,498,,198,,700,
2010-04-06,Alma,99,,300,,128,,360,,120,,400,,100,,380,,78,,200,
2010-04-06,Körte,179,,600,,298,,640,,360,,580,,498,,580,,98,,698,
2010-04-06,Szőlő,798,,1200,,698,,1200,,980,,1200,,698,,1180,,598,,1200,
2010-04-06,Földieper,748,,1400,,798,,4400,,980,,1200,,,980,,,780,,1200,
2010-04-06,Sárgadinnye,498,,980,,,,,,,980,,,980,,1180,,,900,,
2010-04-06,Ringló,980,,1200,,,,,,,,,,,,,,,,,
2010-04-06,Citrom,298,,500,,,398,,,380,,450,,399,,598,,198,,598,
2010-04-06,Narancs,198,,500,,168,,249,,200,,300,,148,,298,,128,,648,
2010-04-06,Mandarin,298,,600,,348,,499,,240,,580,,549,,598,,298,,648,
2010-04-06,Banán,340,,400,,,348,,,320,,360,,248,,398,,240,,398,
2010-04-06,Sertéscomb,990,,1090,,938,,998,,960,,1300,,990,,1050,,1000,,1198,
2010-04-06,Sertéskaraj,1190,,1200,,1099,,1198,,1020,,1400,,1090,,1199,,1100,,1298,
2010-04-06,Sertéslapocka,990,,1049,,898,,999,,960,,1150,,990,,1020,,1000,,1178,
2010-04-06,Csirkecomb,499,,750,,568,,618,,600,,650,,499,,749,,598,,698,
2010-04-06,Csirkemell,749,,900,,948,,1020,,800,,1250,,899,,1100,,750,,898,
2010-04-06,Marhalábszár,1350,,1599,,1298,,1758,,1600,,1890,,,1650,,,1350,,1500,
2010-04-06,Marhafelsál,1599,,1650,,1598,,1798,,1700,,1980,,,1950,,,,,,
2010-04-09,Sárgarépa,128,,248,,198,,300,,,200,,,198,,298,,98,,800,
2010-04-09,Gyökér,199,,998,,298,,800,,,680,,,499,,980,,298,,800,
2010-04-09,Zeller(csomó),250,,498,,298,,600,,300,,400,,299,,399,,100,,300,
2010-04-09,Burgonya,78,,140,,98,,180,,100,,980,,99,,240,,88,,220,
2010-04-09,Vöröshagyma,198,,240,,198,,300,,200,,240,,228,,248,,168,,220,
2010-04-09,Paradicsom,249,,1280,,398,,1180,,780,,2000,,499,,980,,198,,1200,
2010-04-09,Paprika,399,,1200,,648,,1180,,700,,980,,480,,1480,,398,,1200,
2010-04-09,Karfiol,279,,398,,498,,700,,400,,480,,380,,680,,198,,500,
2010-04-09,Karalábé (db),148,,200,,148,,240,,,200,,,199,,240,,50,,220,
2010-04-09,Fejes káposzta,140,,498,,128,,280,,120,,500,,129,,180,,98,,200,
2010-04-09,Kelkáposzta,198,,340,,348,,450,,240,,400,,240,,398,,198,,380,
2010-04-09,Fejes saláta (db),50,,180,,198,,300,,170,,200,,130,,198,,50,,250,
2010-04-09,Uborka,350,,498,,548,,600,,400,,500,,298,,580,,380,,700,
2010-04-09,Retek (csomó),35,,200,,49,,200,,60,,400,,60,,299,,40,,200,
2010-04-09,Sóska,499,,580,,700,,800,,500,,1000,,480,,598,,600,,700,
2010-04-09,Spenót,199,,580,,,600,,,,500,,,360,,498,,500,,600,
2010-04-09,Zöldbab,1480,,1680,,,,,,,,,,,,,,,,,
2010-04-09,Tök,148,,980,,,980,,,700,,780,,,698,,,680,,1200,
2010-04-09,Gomba,99,,980,,,398,,,360,,700,,349,,599,,198,,700,
2010-04-09,Alma,80,,300,,128,,360,,100,,240,,88,,399,,68,,298,
2010-04-09,Körte,198,,580,,298,,640,,300,,500,,386,,680,,198,,298,
2010-04-09,Szőlő,498,,1480,,698,,1200,,880,,980,,980,,1280,,598,,1200,
2010-04-09,Földieper,598,,2980,,798,,4400,,700,,3600,,698,,980,,598,,980,
2010-04-09,Sárgadinnye,498,,980,,,,,,880,,980,,680,,1180,,650,,980,
2010-04-09,Ribizli,9600,,11840,,,,,,,,,,,,,,,,,
2010-04-09,Citrom,199,,500,,,398,,,300,,400,,399,,598,,198,,598,
2010-04-09,Narancs,199,,480,,168,,249,,170,,300,,198,,298,,128,,648,
2010-04-09,Mandarin,380,,590,,348,,499,,500,,580,,498,,598,,298,,648,
2010-04-09,Banán,340,,420,,,348,,,200,,400,,229,,398,,240,,398,
2010-04-09,Sertéscomb,898,,990,,938,,998,,960,,1300,,990,,1050,,1000,,1300,
2010-04-09,Sertéskaraj,990,,1100,,1099,,1198,,1020,,1400,,1090,,1199,,998,,1400,
2010-04-09,Sertéslapocka,898,,950,,898,,999,,960,,1150,,990,,1020,,1000,,1300,
2010-04-09,Csirkecomb,429,,750,,568,,618,,450,,650,,499,,749,,598,,698,
2010-04-09,Csirkemell,799,,900,,948,,1020,,800,,1250,,899,,1100,,889,,1290,
2010-04-09,Marhalábszár,1480,,1599,,1298,,1758,,1600,,1890,,,1650,,,1350,,1800,
2010-04-13,Sárgarépa,128,,248,,148,,300,,,200,,,198,,298,,148,,300,
2010-04-13,Gyökér,199,,998,,298,,1200,,500,,680,,499,,980,,398,,880,
2010-04-13,Zeller(csomó),250,,498,,180,,300,,300,,400,,299,,399,,200,,300,
2010-04-13,Burgonya,78,,140,,98,,200,,100,,980,,99,,198,,88,,220,
2010-04-13,Vöröshagyma,198,,240,,198,,300,,200,,240,,198,,248,,168,,220,
2010-04-13,Paradicsom,249,,1280,,698,,1250,,680,,2000,,698,,1280,,398,,1000,
2010-04-13,Paprika,399,,1200,,648,,1180,,700,,980,,198,,1100,,198,,1200,
2010-04-13,Karfiol,279,,398,,480,,700,,380,,480,,,498,,,198,,500,
2010-04-13,Karalábé (db),148,,200,,150,,260,,,200,,,198,,240,,50,,250,
2010-04-13,Fejes káposzta,140,,498,,128,,280,,160,,200,,168,,198,,100,,398,
2010-04-13,Kelkáposzta,198,,340,,298,,500,,240,,400,,168,,298,,198,,380,
2010-04-13,Fejes saláta (db),50,,180,,98,,300,,140,,170,,168,,198,,80,,200,
2010-04-13,Uborka,350,,498,,598,,900,,400,,480,,398,,498,,200,,700,
2010-04-13,Retek (csomó),35,,200,,59,,160,,50,,440,,80,,198,,30,,200,
2010-04-13,Sóska,499,,580,,500,,700,,400,,600,,,498,,,380,,700,
2010-04-13,Spenót,199,,580,,440,,600,,300,,500,,,398,,,280,,600,
2010-04-13,Zöldbab,1480,,1680,,,,,,,,,,,,,,,,,
2010-04-13,Tök,148,,980,,780,,1180,,700,,780,,,698,,,580,,1200,
2010-04-13,Gomba,99,,980,,398,,600,,360,,700,,349,,498,,198,,700,
2010-04-13,Alma,80,,300,,118,,400,,100,,240,,88,,399,,68,,298,
2010-04-13,Körte,198,,580,,198,,800,,300,,500,,398,,580,,248,,698,
2010-04-13,Szőlő,498,,1480,,880,,1200,,,980,,,,1180,,,198,,1200,
2010-04-13,Földieper,598,,2980,,680,,3000,,480,,3600,,,698,,,480,,680,
2010-04-13,Sárgadinnye,498,,980,,,,,,880,,980,,,1180,,,650,,980,
2010-04-13,Ribizli,9600,,11840,,,,,,,,,,,,,,,,,
2010-04-13,Citrom,199,,500,,,398,,,300,,400,,480,,598,,198,,598,
2010-04-13,Narancs,199,,480,,198,,248,,170,,300,,248,,298,,98,,448,
2010-04-13,Mandarin,380,,590,,348,,499,,400,,500,,498,,598,,298,,648,
2010-04-13,Banán,340,,420,,298,,348,,320,,360,,248,,398,,98,,398,
2010-04-13,Sertéscomb,898,,990,,938,,1140,,960,,1300,,990,,1050,,1000,,1300,
2010-04-13,Sertéskaraj,990,,1100,,1050,,1198,,1020,,1400,,1090,,1199,,998,,1400,
2010-04-13,Sertéslapocka,898,,950,,989,,1140,,960,,1150,,990,,1020,,1000,,1300,
2010-04-13,Csirkecomb,429,,750,,598,,895,,450,,650,,499,,749,,598,,698,
2010-04-13,Csirkemell,799,,900,,948,,1360,,800,,1250,,899,,1100,,889,,1290,
2010-04-13,Marhalábszár,1480,,1599,,1298,,1758,,1600,,1890,,,1650,,,1350,,1800,
2010-04-21,Sárgarépa,119,,248,,148,,300,,,200,,,198,,298,,148,,300,
2010-04-21,Gyökér,199,,998,,398,,800,,680,,780,,499,,980,,398,,880,
2010-04-21,Gyökér(csomó),298,,498,,,450,,,,,,,,,,,300,,500,
2010-04-21,Zeller(csomó),598,,800,,298,,600,,300,,400,,299,,399,,200,,300,
2010-04-21,Burgonya,89,,140,,98,,900,,100,,880,,99,,198,,88,,220,
2010-04-21,Vöröshagyma,159,,240,,198,,300,,200,,240,,198,,248,,168,,220,
2010-04-21,Paradicsom,349,,1280,,398,,1180,,480,,2000,,698,,980,,398,,1000,
2010-04-21,Paprika,399,,1100,,598,,1180,,680,,980,,698,,1100,,198,,1200,
2010-04-21,Karfiol,198,,440,,498,,700,,380,,480,,398,,498,,198,,500,
2010-04-21,Karalábé (db),80,,180,,160,,240,,,200,,,198,,240,,50,,250,
2010-04-21,Fejes káposzta,149,,398,,128,,500,,120,,160,,159,,198,,100,,398,
2010-04-21,Kelkáposzta,199,,498,,340,,600,,240,,380,,168,,298,,198,,380,
2010-04-21,Fejes saláta (db),60,,150,,148,,200,,120,,150,,168,,198,,80,,200,
2010-04-21,Uborka,199,,548,,540,,700,,300,,480,,398,,498,,200,,700,
2010-04-21,Retek (csomó),50,,130,,49,,180,,50,,440,,80,,168,,30,,200,
2010-04-21,Sóska,298,,600,,500,,600,,500,,600,,,498,,,380,,700,
2010-04-21,Spenót,299,,498,,,500,,,400,,800,,,398,,,280,,600,
2010-04-21,Tök,240,,780,,598,,900,,,680,,,,698,,,580,,1200,
2010-04-21,Gomba,149,,980,,398,,600,,380,,780,,349,,498,,198,,700,
2010-04-21,Alma,98,,360,,118,,380,,100,,350,,88,,380,,68,,298,
2010-04-21,Körte,198,,580,,298,,700,,480,,680,,398,,580,,248,,698,
2010-04-21,Szőlő,798,,1280,,780,,1200,,700,,980,,580,,1280,,198,,1200,
2010-04-21,Földieper,399,,2980,,598,,2800,,300,,680,,580,,698,,480,,680,
2010-04-21,Sárgadinnye,400,,980,,,,,,880,,1000,,,1180,,,650,,980,
2010-04-21,Görögdinnye,298,,800,,,,,,500,,680,,,480,,,,500,,
2010-04-21,Ringló,980,,1200,,,,,,,400,,,,,,,,,,
2010-04-21,Citrom,199,,500,,,398,,,370,,400,,480,,598,,198,,598,
2010-04-21,Narancs,149,,500,,198,,249,,200,,400,,248,,298,,98,,448,
2010-04-21,Mandarin,400,,680,,348,,499,,400,,500,,498,,598,,298,,648,
2010-04-21,Banán,198,,420,,,348,,,320,,370,,248,,398,,98,,398,
2010-04-21,Sertéscomb,899,,1098,,938,,1140,,960,,1300,,990,,1050,,1000,,1300,
2010-04-21,Sertéskaraj,990,,1199,,,1198,,,1020,,1400,,1090,,1199,,998,,1400,
2010-04-21,Sertéslapocka,898,,1050,,938,,1140,,960,,1150,,990,,1020,,1000,,1300,
2010-04-21,Csirkecomb,349,,749,,598,,895,,450,,650,,499,,749,,598,,698,
2010-04-21,Csirkemell,699,,900,,948,,1360,,800,,1250,,899,,1100,,889,,1290,
2010-04-21,Marhalábszár,1480,,1590,,1498,,1758,,1600,,1890,,,1650,,,1350,,1800,
2010-04-21,Marhafelsál,1690,,1790,,1598,,1798,,1700,,1980,,,1950,,,1750,,1800,
2010-04-23,Sárgarépa,149,,248,,198,,300,,,200,,,198,,298,,68,,300,
2010-04-23,Gyökér,199,,998,,398,,1200,,780,,800,,499,,980,,198,,900,
2010-04-23,Gyökér(csomó),220,,380,,,500,,,,,,,,,,,,150,,
2010-04-23,Zeller(csomó),299,,498,,298,,600,,300,,400,,299,,399,,120,,250,
2010-04-23,Burgonya,498,,698,,98,,1000,,100,,880,,99,,198,,88,,220,
2010-04-23,Vöröshagyma,80,,120,,198,,300,,200,,240,,199,,228,,120,,220,
2010-04-23,Paradicsom,159,,240,,498,,1200,,700,,2000,,440,,798,,298,,1000,
2010-04-23,Paprika,199,,980,,598,,1200,,680,,780,,599,,1100,,298,,1200,
2010-04-23,Karfiol,349,,1100,,498,,650,,380,,400,,398,,498,,298,,500,
2010-04-23,Karalábé (db),259,,440,,189,,250,,120,,180,,180,,240,,80,,250,
2010-04-23,Fejes káposzta,80,,180,,128,,450,,120,,160,,159,,198,,98,,160,
2010-04-23,Kelkáposzta,149,,359,,320,,550,,240,,380,,168,,358,,198,,300,
